"ideology","type"
-0.368868126424384,"Democrat"
-0.830893428681812,"Democrat"
-0.898341472783128,"Democrat"
-1.35527938095557,"Democrat"
-0.656552924224236,"Democrat"
-1.31484824159755,"Democrat"
-0.745980751528021,"Democrat"
-0.714049880248558,"Democrat"
-1.10992073940966,"Democrat"
-1.03451051263926,"Democrat"
-2.08752129886599,"Democrat"
-0.911156419129531,"Democrat"
-1.36930841224944,"Democrat"
-1.01398535491035,"Democrat"
-1.32950612640356,"Democrat"
-0.60558687393283,"Democrat"
-0.49782470098303,"Democrat"
-0.926895417084697,"Democrat"
-0.965139066284609,"Democrat"
-0.155937797921898,"Democrat"
-0.715753582890329,"Democrat"
-1.28823310582853,"Democrat"
-1.19171862294483,"Democrat"
-1.33318688702724,"Democrat"
-1.09728505321237,"Democrat"
-0.836734303275285,"Democrat"
-1.18108173198296,"Democrat"
-1.57581915934808,"Democrat"
-1.81002047548457,"Democrat"
-1.11492284967975,"Democrat"
-1.0333356759399,"Democrat"
-1.14777749296431,"Democrat"
-1.28603104181085,"Democrat"
-0.801250666742631,"Democrat"
-1.36891188694323,"Democrat"
-0.796399062402138,"Democrat"
-0.524851088850401,"Democrat"
-1.31204052213792,"Democrat"
-0.859155646056725,"Democrat"
-1.18309903372314,"Democrat"
-0.727200642647841,"Democrat"
-0.913529745614256,"Democrat"
-0.233963151454906,"Democrat"
-1.09225131416803,"Democrat"
-0.633759549708373,"Democrat"
-1.20213313419288,"Democrat"
-1.15700313252029,"Democrat"
-0.859393738256638,"Democrat"
-1.05523469391669,"Democrat"
-0.746901175519456,"Democrat"
-0.822503236482365,"Democrat"
-1.18519125737976,"Democrat"
-1.13747029152354,"Democrat"
-1.17593673460781,"Democrat"
-0.262665010930251,"Democrat"
-0.914814361910297,"Democrat"
-1.00718067962406,"Democrat"
-1.13457109701898,"Democrat"
-1.07127660600324,"Democrat"
-1.58838989082048,"Democrat"
-0.877564448322842,"Democrat"
-0.637639073956766,"Democrat"
-0.507873552280651,"Democrat"
-1.39792435055252,"Democrat"
-1.44849197504199,"Democrat"
-1.30209635187906,"Democrat"
-1.05191424763592,"Democrat"
-1.13146629111703,"Democrat"
-0.904392421669118,"Democrat"
-1.31266434368309,"Democrat"
-1.05910390627542,"Democrat"
-1.25636495446408,"Democrat"
-1.68605451654211,"Democrat"
-0.991780403320362,"Democrat"
-1.18094070416492,"Democrat"
-1.8917008139468,"Democrat"
-0.956098298922864,"Democrat"
-1.11001523694291,"Democrat"
-1.06589272009839,"Democrat"
-1.32209035926775,"Democrat"
-0.44572123089388,"Democrat"
-0.4470846592165,"Democrat"
-0.822736892386871,"Democrat"
-1.06910399246544,"Democrat"
-1.02097489860219,"Democrat"
-1.1560341775099,"Democrat"
-1.411143998432,"Democrat"
-1.41651831235067,"Democrat"
-1.39446722852861,"Democrat"
-0.525163490669044,"Democrat"
-1.47640212039279,"Democrat"
-1.280124692085,"Democrat"
-1.18105504924904,"Democrat"
-1.34793335024437,"Democrat"
-1.21010002088118,"Democrat"
-1.24417070339796,"Democrat"
-0.959757131412589,"Democrat"
-0.995174362528189,"Democrat"
-0.621489936808897,"Democrat"
-1.05365446789232,"Democrat"
-0.0474231669542649,"Democrat"
-1.01533530986049,"Democrat"
-1.35137719271576,"Democrat"
-0.56058048339647,"Democrat"
-1.37012324122672,"Democrat"
-1.4770951720986,"Democrat"
-0.160820314869926,"Democrat"
-1.01782420891916,"Democrat"
-1.59110238323968,"Democrat"
-1.15681865420949,"Democrat"
-0.458998011778387,"Democrat"
-0.831721492649493,"Democrat"
-0.791617092042992,"Democrat"
-0.733108577846459,"Democrat"
-0.686447984392919,"Democrat"
-0.662640102916331,"Democrat"
-1.07297249248547,"Democrat"
-0.620373245948855,"Democrat"
-0.958239896795816,"Democrat"
-0.971714127774217,"Democrat"
-0.84677543172559,"Democrat"
-1.2233594143358,"Democrat"
-0.882732177221829,"Democrat"
-1.00299728386619,"Democrat"
-1.16838354294911,"Democrat"
-0.832139117699739,"Democrat"
-0.694864912589554,"Democrat"
-1.18475166320737,"Democrat"
-1.03495346784605,"Democrat"
-1.34845356693981,"Democrat"
-0.642458567248166,"Democrat"
-0.814874367005732,"Democrat"
-1.04184906222332,"Democrat"
-0.692113264131112,"Democrat"
-1.18288632178329,"Democrat"
-1.44881647180515,"Democrat"
-0.962490748652885,"Democrat"
-1.05092681983614,"Democrat"
-1.00429884536801,"Democrat"
-0.9351788272849,"Democrat"
-1.37865006662113,"Democrat"
-0.838921442336238,"Democrat"
-0.879216525535992,"Democrat"
-1.59062280422934,"Democrat"
-1.03983617505364,"Democrat"
-1.24253745595908,"Democrat"
-0.947600075591181,"Democrat"
-1.51219584555562,"Democrat"
-0.83201646179124,"Democrat"
-0.789779127336485,"Democrat"
-0.866129757880196,"Democrat"
-0.754256677608103,"Democrat"
-1.1946533716575,"Democrat"
-0.813103980347018,"Democrat"
-0.796418545486902,"Democrat"
-1.03448095835736,"Democrat"
-0.497570400800147,"Democrat"
-1.60664742957895,"Democrat"
-0.959869799413423,"Democrat"
-1.07173041511879,"Democrat"
-1.5580717983834,"Democrat"
-1.28954935442392,"Democrat"
-0.726989374745087,"Democrat"
-1.40312204709528,"Democrat"
-0.318634038245293,"Democrat"
-1.52623993345806,"Democrat"
-0.74796023019016,"Democrat"
-0.654481233027754,"Democrat"
-0.299233890572582,"Democrat"
-1.58485183416608,"Democrat"
-0.916988815517357,"Democrat"
-1.22975875654899,"Democrat"
-0.852140373508416,"Democrat"
-1.72113028201348,"Democrat"
-1.09909895857198,"Democrat"
-0.493624080451646,"Democrat"
-1.09126733958972,"Democrat"
-1.60214190322205,"Democrat"
-0.638966142714968,"Democrat"
-0.793353438929634,"Democrat"
-1.19274589809161,"Democrat"
-0.508306239047498,"Democrat"
-0.67808168739215,"Democrat"
-0.820878062246938,"Z"
0.0242095400170801,"Z"
-0.401816538973129,"Z"
3.01570621149662,"Z"
-0.204920615271653,"Z"
-0.310436792717986,"Z"
0.581630248084006,"Z"
-0.419361532282255,"Z"
0.522897321476391,"Z"
0.211489154785769,"Z"
0.427549827246747,"Z"
0.890638747420239,"Z"
1.81407407340458,"Z"
-0.205660231323903,"Z"
-0.744735990264857,"Z"
0.123045721167639,"Z"
-0.170539609381037,"Z"
0.658057650519374,"Z"
-2.0249550837663,"Z"
-0.772991443987023,"Z"
-0.790915179124835,"Z"
-0.219016836979419,"Z"
-0.416127738915817,"Z"
0.421056574045713,"Z"
-0.774359966978477,"Z"
-0.465935787862335,"Z"
-0.911536131756667,"Z"
-0.985951351316076,"Z"
-0.00600360326719367,"Z"
-0.566748981495446,"Z"
0.26968589230256,"Z"
-1.04444827134619,"Z"
0.427258676815769,"Z"
0.257540339384287,"Z"
0.770180558095303,"Z"
-0.248403587317444,"Z"
-0.205660231323903,"Z"
-0.147787836009688,"Z"
-0.205660231323903,"Z"
-1.10152685642525,"Z"
2.1795834958887,"Z"
0.109832827552853,"Z"
0.908588653145793,"Z"
-0.205660231323903,"Z"
-1.84073929286857,"Z"
0.166626852595881,"Z"
0.473932409326934,"Z"
-0.570193633695615,"Z"
1.34935154273592,"Z"
0.308079803740577,"Z"
1.58913332734011,"Z"
-0.161131626261247,"Z"
-1.58787539452982,"Z"
2.82113546614782,"Z"
0.168155500950876,"Z"
-0.201459206648532,"Z"
-1.54076354165296,"Z"
-0.78267880131236,"Z"
0.110827879967299,"Z"
0.550033438011787,"Z"
-0.11637353473078,"Z"
0.631824279578054,"Z"
-0.591690372007765,"Z"
0.162854438371395,"Z"
-1.4638612562171,"Z"
0.214268583691456,"Z"
0.21909531960448,"Z"
0.444658836857716,"Z"
-0.123365254409164,"Z"
-0.157662320808735,"Z"
-0.00600360326719367,"Z"
-0.864049931317883,"Z"
-1.25990585606386,"Z"
-0.141135758207236,"Z"
-0.0101019848891556,"Z"
0.0853981558149193,"Z"
-0.449282771702714,"Z"
0.361361621746214,"Z"
-0.198744232869154,"Z"
2.72766667805041,"Z"
0.363245117712542,"Z"
0.90600020872491,"Z"
-0.414170487196098,"Z"
-0.203679322808425,"Z"
-0.346675630103303,"Z"
0.531734597716323,"Z"
2.23578088020764,"Z"
-0.205660231323903,"Z"
0.661213421835617,"Z"
0.215124589754095,"Z"
-0.188605680693989,"Z"
-0.858420109133088,"Z"
-0.318042399399675,"Z"
-0.251370236439888,"Z"
0.580309873482006,"Z"
2.37179321253664,"Z"
0.440918199233167,"Z"
-0.46779131431971,"Z"
-1.00636491682671,"Z"
-0.086759920546166,"Z"
-0.133213888438159,"Z"
0.333795351254497,"Z"
0.302077705072424,"Z"
-0.123737589707865,"Z"
0.306960001139035,"Z"
-0.12876865893066,"Z"
-0.414636293013949,"Z"
-0.26437878502766,"Z"
1.25550734713454,"Z"
-0.512584633468385,"Z"
-0.225182674740138,"Z"
0.529687464794224,"Z"
0.0363152357288576,"Z"
0.94263612495093,"Z"
2.17079900250134,"Z"
2.95055471053082,"Z"
-0.406684012772208,"Z"
-0.357187233747776,"Z"
1.80163186049862,"Z"
0.821600472867594,"Z"
-0.810223637030651,"Z"
0.16608355266257,"Z"
0.0390800108798804,"Z"
-0.400304108431416,"Z"
0.0780914239386028,"Z"
-1.43126059350161,"Z"
0.770180558095303,"Z"
-1.46476690261474,"Z"
-0.205660231323903,"Z"
-0.128947453952635,"Z"
-0.754628089330716,"Z"
-0.326986097669303,"Z"
-0.11637353473078,"Z"
-0.204641360269787,"Z"
-0.053502996340232,"Z"
0.360753429234941,"Z"
-0.858793075589288,"Z"
-0.875608339072888,"Z"
1.02243848101532,"Z"
-0.0337949206481898,"Z"
0.69097424811833,"Z"
-0.391514777865882,"Z"
0.0390800108798804,"Z"
-1.07078239441073,"Z"
0.488962057152018,"Z"
2.43719659608413,"Z"
-1.69127688293467,"Z"
-0.4052187412621,"Z"
0.718987624977734,"Z"
0.325273544477469,"Z"
-0.205660231323903,"Z"
0.109832827552853,"Z"
0.463084386137077,"Z"
-2.95696583959498,"Z"
-1.12533614673883,"Z"
0.718987624977734,"Z"
-0.668776910683284,"Z"
0.136720588203095,"Z"
-0.205980611043993,"Z"
0.109832827552853,"Z"
-0.128592665333301,"Z"
-0.205660231323903,"Z"
-0.0669367000104608,"Z"
-0.935877471257781,"Z"
0.69097424811833,"Z"
-0.123365254409164,"Z"
-0.572120659616216,"Z"
0.718987624977734,"Z"
0.314803079613791,"Z"
0.26075776265463,"Z"
0.109832827552853,"Z"
0.770039930917226,"Z"
-0.286532506558851,"Z"
-0.205660231323903,"Z"
-0.22967216288652,"Z"
-0.420148689328909,"Z"
0.518656560661015,"Z"
0.69097424811833,"Z"
2.21449170859904,"Z"
0.718987624977734,"Z"
-0.161131626261247,"Z"
-0.373293893599692,"Z"
1.11930484440803,"Z"
1.65422084820297,"Z"
0.109832827552853,"Z"
-0.637856597506357,"Z"
-0.134835120062212,"Z"
-0.0639548538631802,"Z"
0.198407675392132,"Z"
0.560791985481727,"Z"
0.943926585152604,"Z"
-2.52866990342915,"Z"
-0.219016836979419,"Z"
-0.345442194758552,"Z"
-0.63270567432184,"Z"
0.109832827552853,"Z"
-2.47497114824577,"Z"
2.56420950860995,"Z"
-0.482698136100717,"Z"
-0.876751309244547,"Z"
0.249608935444133,"Z"
0.440918199233167,"Z"
-0.205660231323903,"Z"
0.348515716356098,"Z"
2.67863458576626,"Z"
-0.549949640348338,"Z"
-0.512277417888616,"Z"
0.142877075918659,"Z"
-1.26320646661976,"Z"
-0.532527104673869,"Z"
-0.911536131756667,"Z"
-0.684901219097056,"Z"
-0.411748601251092,"Z"
-2.79533122776162,"Z"
-0.0243816827826358,"Z"
0.467287092651753,"Z"
-0.132200372479426,"Z"
-1.34782949330468,"Z"
-0.859254613858955,"Z"
0.109832827552853,"Z"
-0.205660231323903,"Z"
-0.34077147352254,"Z"
-0.219016836979419,"Z"
-0.516399368847134,"Z"
-0.170475546508938,"Z"
-0.686606116783872,"Z"
0.330544183964938,"Z"
-0.848126612891482,"Z"
-0.205660231323903,"Z"
0.190244925230831,"Z"
-0.600990325723008,"Z"
-0.391828376762514,"Z"
-0.792348319516445,"Z"
-0.205660231323903,"Z"
-0.44004517605446,"Z"
-0.946697657726317,"Z"
0.873788649867024,"Z"
-0.57705850962118,"Z"
-0.533823067372552,"Z"
-0.5904102018569,"Z"
2.29884633498166,"Z"
0.200810154006812,"Z"
0.109832827552853,"Z"
-0.414636293013949,"Z"
0.145177146593776,"Z"
-0.300059982100857,"Z"
-0.318663401924613,"Z"
0.104422902951074,"Z"
-0.205660231323903,"Z"
-0.911536131756667,"Z"
0.348515716356098,"Z"
0.174916540866516,"Z"
-0.204641360269787,"Z"
-0.867400558722477,"Z"
-2.98187066598499,"Z"
0.611802797487992,"Z"
0.0390800108798804,"Z"
-2.15730352456261,"Z"
-1.02287303742958,"Z"
-0.818233960880228,"Z"
2.25785555860488,"Z"
-0.679895724951802,"Z"
-0.11574661558658,"Z"
-0.205660231323903,"Z"
1.38268348766064,"Z"
0.545310691275221,"Z"
0.0757999142462281,"Z"
0.559057091603097,"Z"
-0.532527104673869,"Z"
-1.85594683898932,"Z"
0.0822032160219864,"Z"
0.185921027552094,"Z"
2.17486071260966,"Z"
2.40252587082942,"Z"
-0.50191307621798,"Z"
2.87608813805079,"Z"
-0.295974740852489,"Z"
-0.79634536086171,"Z"
0.886663873754075,"Z"
0.166927361563705,"Z"
-0.157662320808735,"Z"
0.0586169786152536,"Z"
-0.161330264185535,"Z"
-0.082983378779016,"Z"
0.0780914239386028,"Z"
0.336737058855948,"Z"
-0.220048773500877,"Z"
-0.835218306473441,"Z"
-0.151682099246369,"Z"
0.120387957805227,"Z"
-0.219016836979419,"Z"
-0.600990325723008,"Z"
-0.468036295090375,"Z"
-0.754628089330716,"Z"
-0.762595518536144,"Z"
0.372287672767894,"Z"
-0.147681075897259,"Z"
-0.00459989145410683,"Z"
-1.35675691666734,"Z"
-0.187947716922025,"Z"
0.0363152357288576,"Z"
2.18717337604452,"Z"
-1.40275576445867,"Z"
-0.414636293013949,"Z"
-0.862244488578994,"Z"
-0.443969283213814,"Z"
0.164163060644484,"Z"
-0.607683659725527,"Z"
-0.61188136095892,"Z"
0.884510110501687,"Z"
0.846240432921911,"Z"
0.000793874506143992,"Z"
0.0497365707295791,"Z"
-0.392906399145785,"Z"
0.166927361563705,"Z"
0.412140389624256,"Z"
-0.205660231323903,"Z"
-0.205660231323903,"Z"
-0.320646621100387,"Z"
-0.242498184691927,"Z"
-0.146070082014647,"Z"
-0.829877797274907,"Z"
1.39676028333174,"Z"
2.47046214464467,"Z"
0.0363152357288576,"Z"
-0.443969283213814,"Z"
-1.53697005745065,"Z"
0.0498129485312101,"Z"
2.36088216952345,"Z"
0.238135818390919,"Z"
-0.350822464889355,"Z"
2.33503374617995,"Z"
-0.476113192716032,"Z"
-0.133213888438159,"Z"
-0.48711062509246,"Z"
1.46418589094414,"Z"
-0.79634536086171,"Z"
-0.221596477506452,"Z"
0.469552881475027,"Z"
-0.311884679302067,"Z"
-0.070897852234681,"Z"
-0.135658967835693,"Z"
0.770180558095303,"Z"
0.523427217022381,"Z"
-1.35675691666734,"Z"
-1.14153067607843,"Z"
-0.318663401924613,"Z"
-0.0894500334311293,"Z"
-0.228274234239693,"Z"
-1.15917725510475,"Z"
0.976922978655229,"Z"
-1.04793111138926,"Z"
1.90611573474289,"Z"
-0.2706209529302,"Z"
-0.213381163552361,"Z"
0.981618084957465,"Z"
-0.641752557956857,"Z"
-0.572910622973105,"Z"
-0.181890896742892,"Z"
-0.611503916372259,"Z"
0.299750806649121,"Z"
0.373163061277106,"Z"
-0.274968233124652,"Z"
0.781048209493359,"Z"
1.97012382829185,"Z"
-0.205660231323903,"Z"
-0.312929741813714,"Z"
0.0390800108798804,"Z"
0.0363152357288576,"Z"
-0.160523022618484,"Z"
0.485234697042722,"Z"
0.463059153301032,"Z"
-0.00901389379533605,"Z"
-1.94924968548102,"Z"
-0.123365254409164,"Z"
0.184726704249438,"Z"
-0.297236098991608,"Z"
-0.162035387321139,"Z"
0.23044376746139,"Z"
-0.911536131756667,"Z"
-0.803330761881142,"Z"
-0.0349073504206906,"Z"
-2.96913047901639,"Z"
1.37103107919893,"Z"
-1.28869860388022,"Z"
1.97731458547935,"Z"
0.427453652823618,"Z"
-0.683355136371796,"Z"
-1.06316263033898,"Z"
-0.277455136959798,"Z"
-0.668968589937203,"Z"
-0.62474009403059,"Z"
0.718987624977734,"Z"
-1.15397774424378,"Z"
0.383876552167738,"Z"
0.263353089907613,"Z"
0.718105486311958,"Z"
-0.00600360326719367,"Z"
2.38308645739765,"Z"
0.823651911571941,"Z"
0.550252164576213,"Z"
-0.876751309244547,"Z"
-0.493169242613784,"Z"
-0.00600360326719367,"Z"
-0.629997323571341,"Z"
-0.666874657551529,"Z"
0.201293759934153,"Z"
-0.205660231323903,"Z"
-0.314825167891782,"Z"
-0.508466318898369,"Z"
-1.23272410704984,"Z"
-0.0728561309921458,"Z"
-0.726971922183612,"Z"
-0.00404016073534358,"Z"
1.83434587161922,"Z"
-0.548722206667269,"Z"
-1.43126059350161,"Z"
-0.161125598123586,"Z"
0.0350326176761052,"Z"
0.440918199233167,"Z"
-0.219016836979419,"Z"
-1.43126059350161,"Z"
-0.318663401924613,"Z"
-0.600827931326899,"Z"
0.239111533527718,"Z"
0.0430554410939023,"Z"
2.50154797866885,"Z"
0.0146179821353089,"Z"
-0.803330761881142,"Z"
0.523427217022381,"Z"
0.0780914239386028,"Z"
1.68398833442077,"Z"
-1.18034955376937,"Z"
-0.611552714710816,"Z"
-0.235555765576957,"Z"
1.25414060976897,"Z"
-0.379868123175507,"Z"
-0.151682099246369,"Z"
-0.384352004186286,"Z"
-0.257427939781697,"Z"
-0.248403587317444,"Z"
1.79769352464256,"Z"
-0.205660231323903,"Z"
0.409867390364773,"Z"
0.0740725969000905,"Z"
0.188334114799873,"Z"
0.0390800108798804,"Z"
0.241142882621262,"Z"
-0.18285303581629,"Z"
0.489511828807485,"Z"
0.334943792495132,"Z"
-0.911536131756667,"Z"
-0.205660231323903,"Z"
-0.0617268215814342,"Z"
-0.299708202537803,"Z"
0.192890779773571,"Z"
1.57255057750491,"Z"
-0.275370532483402,"Z"
-1.81490123728579,"Z"
-1.15917725510475,"Z"
0.176603916231525,"Z"
-1.10299288926426,"Z"
0.69097424811833,"Z"
-0.248403587317444,"Z"
-0.547673160532603,"Z"
0.239098516715781,"Z"
-0.188640783154973,"Z"
0.0390800108798804,"Z"
0.444658836857716,"Z"
-0.205660231323903,"Z"
-0.205660231323903,"Z"
-0.0756667016016694,"Z"
-0.144564592902071,"Z"
-0.385696981988104,"Z"
-0.0677490548835737,"Z"
3.09114743141992,"Z"
